sample,image_name,label,env_split,mean_activation,max_activation,spread_variance,contrast,homogeneity,energy,correlation,num_activation_clusters,avg_cluster_size,cluster_connectivity_normalized,center_of_mass_x,center_of_mass_y,normalized_moment_skewness,normalized_moment_kurtosis,radial_mean_activation_1_5px,radial_mean_activation_6_10px,radial_mean_activation_11_15px,radial_mean_activation_16_20px,radial_mean_activation_21_25px,radial_mean_activation_26_30px,radial_mean_activation_31_35px,radial_mean_activation_36_40px,radial_mean_activation_41_45px,radial_mean_activation_46_50px,radial_mean_activation_51_55px,radial_mean_activation_56_60px,radial_mean_activation_61_65px,radial_mean_activation_66_70px,radial_mean_activation_71_75px,radial_mean_activation_76_80px,radial_mean_activation_81_85px,radial_mean_activation_86_90px,radial_mean_activation_91_95px,radial_mean_activation_96_100px,radial_mean_activation_101_105px,radial_mean_activation_106_110px,radial_mean_activation_111_115px,radial_mean_activation_116_120px,radial_mean_activation_121_125px,radial_mean_activation_126_130px,radial_mean_activation_131_135px,radial_mean_activation_136_140px,radial_mean_activation_141_145px,radial_mean_activation_146_150px,radial_mean_activation_151_155px
RR3_BRN_GC_G8,brightness_contrast_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_304_C1.npy,0,brightness_contrast_transform,0.5377860211357444,1.0,0.018113166285427695,0.44565680078021874,0.17217218543431745,0.003917652201904265,0.25045316399518924,3,0.18059290562171854,0.5472827755603316,0.5062622480662351,0.4096201230824519,0.37471646604494213,0.33564781653576553,0.0211864406779661,0.03320807296064854,0.045031096996162506,0.058746172568108664,0.07143877243371047,0.08519710271587284,0.09980108529665338,0.11464158753478493,0.16489358951152028,0.23040300734062552,0.3202314669632978,0.4181734351829931,0.5073943706554908,0.6623591818289417,0.7677361197636442,0.7578251613921492,0.7131063567684438,0.6741491730069906,0.6407742208465655,0.6136926896075923,0.5963834546805635,0.5829567462879276,0.5729351442643178,0.5589364145836099,0.522642845152862,0.47444668195199535,0.4166798380527424,0.360192561178291,0.3116154055525313,0.2892203296419406,0.29141716566866266
RR3_BRN_GC_G8,brightness_contrast_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_304_D1.npy,0,brightness_contrast_transform,0.10304014819462842,0.0,0.3406816394609763,0.5398919116973527,0.5340845197291639,0.5397082806701735,0.5801811192523019,1,0.9105839416058396,0.8477126189745163,0.06733949762383795,0.942997593489943,0.7599437927793833,0.3909995280844458,0.7638300376647835,0.672859314305016,0.583750165409554,0.500058883567559,0.4174931369904315,0.3426753532223679,0.28137132810783094,0.2449665689023769,0.23507537948333385,0.21895313955805445,0.18743380530030945,0.12246258520355391,0.02265792172602843,0.11643120756625314,0.19648958864284227,0.23542273771899092,0.24385315450077308,0.24464626671349837,0.24144845618045221,0.23460891669524186,0.2222637194241557,0.2111887853914968,0.18589011033464467,0.14784172039038918,0.12474547325553391,0.10547341887536567,0.08858466364332698,0.07275897922926407,0.059642079477408814,0.054027521829736656,0.05668662674650699
RR3_BRN_FLT_F2,gaussian_blur_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_A1.npy,1,gaussian_blur_transform,0.04469387332132213,1.0,0.7455005728719301,0.47008712800866426,0.86200654234617,0.988067222635915,0.8374453845822245,1,0.8150211294660008,0.7078599938593797,0.6156118868037226,0.18602877020456288,0.9519019027490484,0.7717669694221183,0.8947740112994351,0.8624598885323426,0.8282784173613869,0.7925433775614352,0.7462193941509703,0.6982282604377708,0.6517640296850612,0.6126228532516902,0.5840862661943058,0.5493189859919538,0.5016419243945589,0.39498934566162824,0.22537003507261422,0.19272856389674942,0.16055483188914688,0.12030596178942221,0.08246703455557927,0.05228687401131883,0.028627406792484066,0.011749028271997603,0.0043315378306888475,0.0005053951858341784,0.0007524195750447506,0.001313032788304485,0.000470737634926543,5.115779388989913e-05,0.0,0.0,0.0,0.0,0.0
RR3_BRN_FLT_F2,gaussian_blur_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_B1.npy,1,gaussian_blur_transform,0.0,1.0,0.5570945508846622,0.43664764614282103,0.9999999999999998,0.9999999999999999,0.7828299716693436,1,0.7610449481367654,0.619742093951489,0.7876165331158869,0.8692630244081794,0.9999999999999999,0.9999999999999999,0.8236228813559323,0.8053327140685695,0.7851793039565966,0.762542199890084,0.7289785620209779,0.6926667461168713,0.6509976727543206,0.5908805756475768,0.5320783015696517,0.46162463175695684,0.36828216248838824,0.2139528218420167,0.0013927752946987226,0.0,0.018019293575730067,0.03603173564408646,0.03947368421052633,0.03838261664127017,0.03438784168807187,0.029736006192776877,0.023332550447977263,0.01722217098588951,0.013035871400976931,0.0075925038813826375,0.0024960042037965534,0.0003162481804102855,0.0,0.0,0.0,0.0,0.0
RR3_BRN_FLT_F7,gaussian_blur_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_C1.npy,1,gaussian_blur_transform,0.25198661274219386,1.0,0.8348829554929781,0.3262855018346993,0.8497784542589619,0.7711619322707413,0.9321378191259555,1,0.9969266231271611,0.9927847712618976,0.33393985805958626,0.7723875012091561,0.6461269116865933,0.033093189660967415,0.8923022598870057,0.8997002195575072,0.9066031493979092,0.9120868336342938,0.9053539408749742,0.8961254783564402,0.882865724122775,0.8565813954735313,0.8283881978743761,0.7961643481492253,0.7558354880509324,0.6465625739884608,0.4602869117107079,0.39312344656172327,0.36048970191236707,0.3050571464867132,0.24924892838736443,0.2044625667813691,0.16619257099362328,0.13500910642089936,0.11371730651501794,0.0977201881398137,0.08738382500176979,0.06543809122547803,0.04897495967712506,0.03545235116570009,0.024006370898126426,0.013238581007507593,0.004298221738341499,8.611335962661246e-05,0.0
RR3_BRN_FLT_F7,gaussian_blur_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_D1.npy,1,gaussian_blur_transform,0.28908172359157575,1.0,0.9824647349743666,0.41661413122545,0.6890102005664545,0.549217201624612,0.9255120441473537,1,0.939684978870534,0.9015965612526866,0.7485829363807341,0.5703664564635778,0.6895782038886935,0.11202385479797972,1.0,1.0,1.0,0.9989499097118629,0.9854488328916677,0.9702392775328064,0.9536241357353366,0.9342101735628918,0.9170075767370898,0.9014643551505555,0.8853019661674821,0.7990566860646238,0.6269957836893351,0.5336349648694306,0.4684969134054483,0.36829746199537283,0.27782107525800415,0.20944591600402473,0.1557295056144119,0.11558891952880689,0.0914705282166,0.07703956469611731,0.05330852236526734,0.023692305916439168,0.007013625847510199,0.0003627552657647393,0.0,0.0,0.0,0.0,0.0
RR3_BRN_GC_G7,gaussian_blur_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_159_A1.npy,0,gaussian_blur_transform,0.14574508608595665,1.0,0.6954813762595243,0.3826358243214847,0.795781010074599,0.6878301530669834,0.865682730636081,1,0.8468113714944295,0.7560638624501075,0.7736218901870537,0.004029279406913,0.8156242207232796,0.44687814021788075,0.7519420903954803,0.7199797331531835,0.6876008998279741,0.654883410536233,0.6148145797299227,0.5748156093168607,0.5379882003572576,0.5048980445354767,0.4858110728970029,0.46479677292531735,0.4364619635640706,0.363724158556493,0.2413173121969131,0.26548058403899333,0.28625568707405935,0.27105412074480983,0.24116626651414777,0.21393277892362828,0.18893536585085416,0.16634669283949907,0.14861410040697204,0.13440929632020657,0.12124675114531608,0.09284151838534481,0.0670563936388384,0.04744187777007827,0.03183017422704228,0.017659628468270797,0.005477681001633098,6.889068770128997e-05,0.0
RR3_BRN_GC_G7,gaussian_blur_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_159_B1.npy,0,gaussian_blur_transform,0.22694428622374568,1.0,0.7080574193119019,0.5487178658217889,0.5238015326626686,0.5702353590358985,0.7832924718263712,1,0.9078947368421054,0.855081363217685,0.753297872001141,0.28931934029888673,0.6994603657253521,0.19911596728720904,0.9252000941619586,0.9095169734842088,0.8941114198756122,0.8782385962157493,0.8523461178374776,0.8261099855665462,0.7993328186720612,0.7670010670069649,0.7373225414393214,0.7029120148212775,0.6577815382612759,0.5488853443656618,0.36976917914888763,0.3354996287887755,0.3306101451737743,0.2989556186025384,0.25848805199049685,0.2234241181426131,0.19097278913128962,0.1607637484369193,0.13587360380097258,0.11563958314119707,0.09182350502118708,0.055078118236438246,0.029630927097701775,0.01544500304621409,0.009276708531410717,0.004961397705967595,0.0013722554890219561,1.7222671925322493e-05,0.0
RR3_BRN_FLT_F1,gaussian_blur_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_159_C1.npy,1,gaussian_blur_transform,0.010541071909699662,0.0,0.46455112501283524,0.2397609772130892,0.8513202636605992,0.9273609766927523,0.8656751314408666,1,0.8446984248943528,0.7528400368437211,0.5210575268394493,0.08344726101599265,0.9165339384795057,0.7146743992454354,0.7238700564971752,0.7042729268704611,0.6818446473468307,0.6559040590405903,0.6200510957012966,0.5803771236377601,0.5383262990031725,0.4874023474153231,0.4455328282175273,0.39867728714609624,0.3397038027560663,0.234351829929345,0.08261689816280271,0.11050796759164605,0.1306611164599497,0.1285940308964434,0.11053951453747815,0.09110259572546421,0.07197439193493121,0.05384800182333749,0.039493999376258554,0.02831504196255648,0.021205287163357973,0.010830356163751059,0.004076077040410454,0.000692955571781361,0.0,0.0,0.0,0.0,0.0
RR3_BRN_FLT_F1,gaussian_blur_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_159_D1.npy,1,gaussian_blur_transform,0.027661961020296,1.0,0.5857366005104171,0.28988248225918567,0.8408784109548042,0.9605813568216411,0.8801289562436523,1,0.8064733000384173,0.6906662572919864,0.5191462528451838,0.3844644005181641,0.9479074651553799,0.8105961028112122,0.9808145009416197,0.9526473568653944,0.9238322085483659,0.8940193923215828,0.8537187197511862,0.8124445503780506,0.7711635664899162,0.723730985560554,0.6725763492022445,0.6040263034591957,0.5055825429415002,0.3284776134282047,0.07585560718672058,0.020029266508139743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RR3_BRN_GC_G9,gaussian_blur_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_304_A1.npy,0,gaussian_blur_transform,0.7389170271597243,1.0,0.3026930119936152,0.7650399538765772,0.03214567640590782,0.0,0.3639775043343434,2,0.31780637725701116,0.5598710469757444,0.44627364543087733,0.6825843542319519,0.29525228896231304,0.09973408606004885,0.9285546139359699,0.9108892079040704,0.8932248246658727,0.875019627855853,0.8464113997365874,0.8172777711569275,0.7913029758315818,0.787858640343587,0.8128933826381526,0.862466945642749,0.9454999437899756,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.8871159598261544,0.7638524002866015,0.6658937677764546,0.5847657768078682,0.5190557247253187,0.4779592103895304,0.44975006916904914,0.41846461908759014,0.40080398007653106,0.3768966347732796,0.3479753140390939,0.3132925628275116,0.2781493822814243,0.2478565596080566,0.23179994144291544,0.2307385229540918
RR3_BRN_GC_G9,gaussian_blur_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_304_B1.npy,0,gaussian_blur_transform,0.6744359978016652,1.0,0.19154511981099065,0.6691344853412647,0.19630405087883251,0.0005802144697362593,0.3043112963089243,3,0.18504289921885003,0.5822843107153823,0.5130202885160784,0.6706683364907271,0.37248329068658687,0.09375625818440181,0.9692796610169493,0.9445195068400608,0.919333068678047,0.8929889298892989,0.8561941636649266,0.8184761450760737,0.7833801975623088,0.7635748486619518,0.7646194822993975,0.7813053710974316,0.8180806939275425,0.8184027215292402,0.7645006900568506,0.7699458784794327,0.7930707368182591,0.7313595435980151,0.654161376692268,0.5925537618080553,0.5397768952520678,0.49595395662181563,0.46811025592650635,0.447667619662455,0.43112832596757716,0.4249926412448128,0.4005940781935352,0.376149306346822,0.3503142895354351,0.32430839262176303,0.302905552531301,0.29278542273048236,0.29341317365269465
RR3_BRN_GC_G8,gaussian_blur_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_304_C1.npy,0,gaussian_blur_transform,0.5155543255236232,1.0,0.10493435353757297,0.820032437267295,0.06677930807271415,0.0027514392075880384,0.0,2,0.383739915482136,0.7551427694197115,0.6173747855049447,0.4220390945695931,0.522486442560413,0.2343589569478463,0.30308380414312613,0.29190592805269383,0.28038904327113934,0.2697161812043652,0.2557482663958489,0.2425747162965612,0.2308030406338223,0.23193728787204498,0.27501745494039465,0.3400276821826916,0.4362312066221326,0.5384677690687734,0.6263816964003087,0.7547531176362993,0.8292225934945537,0.7828202532230308,0.7062461503651654,0.6413097731216049,0.585200396446697,0.5388229206663395,0.5082491731575564,0.48469611731070733,0.46700377221104156,0.4397447810553897,0.3945109802290193,0.3466126564382083,0.29525586937227205,0.24572836756916075,0.2026288332426057,0.18157863010867503,0.17994011976047905
RR3_BRN_GC_G8,gaussian_blur_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_304_D1.npy,0,gaussian_blur_transform,0.5654211819121937,1.0,0.3142411599838807,0.9467694744839404,0.2550119765466452,0.008304072008257599,0.23623708073387206,2,0.36510756819054935,0.6980350015351551,0.5961906398147947,0.5450294416132244,0.5476953553325665,0.2518391105830954,0.9752824858757063,0.9230070933963858,0.8714304618234749,0.8212098610347806,0.7641980989860202,0.7097088150001987,0.6608194384181492,0.6439896409173043,0.6625533345400947,0.7001707247453939,0.760131117277778,0.7918229510648109,0.7760354018156722,0.7971357557107351,0.8048224500198221,0.7222245747215816,0.6270882304878509,0.5505320062007971,0.48484005307418654,0.43006330348507965,0.3961720756344259,0.3700046112699437,0.35336616741335547,0.34290356279182516,0.3020529999489122,0.2557006059873222,0.20306021957713774,0.1512243845328836,0.10711531482489568,0.08611335962661246,0.08532934131736528
RR3_BRN_FLT_F2,horizontal_flip_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_A1.npy,1,horizontal_flip_transform,0.09714355854352469,1.0,0.5206969186619748,0.39386493811594436,0.6547210664105958,0.6137153092760681,0.7919633929952852,1,0.7912024587014983,0.6634940128953024,0.6120071027375584,0.16502524312416988,0.874987764767454,0.7214531412286184,0.9487994350282487,0.8992146596858639,0.846486701071854,0.7907768705346627,0.7239721353877402,0.6545769938690925,0.5862912269036363,0.5285223293995271,0.4917483385482662,0.45905029647940804,0.4244448520492992,0.3487333175491283,0.22540801985337877,0.249583059856465,0.2592125880198599,0.22892855630536124,0.18677171194046735,0.15041158186346099,0.11983314285188668,0.09494085446358357,0.07779634456709648,0.06626579359955731,0.0559966019761127,0.027824751966663393,0.009396507053766266,0.001004553043656201,0.0,0.0,0.0,0.0,0.0
RR3_BRN_FLT_F2,horizontal_flip_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_B1.npy,1,horizontal_flip_transform,0.08027173303240837,1.0,0.4625485429091051,0.2303961980505309,0.7861687807638094,0.7645739147087416,0.8709731051069411,1,0.8519976949673455,0.7622044826527479,0.2785705962018512,0.8899284836730788,0.8251670956292034,0.5504788177805209,0.9792843691148777,0.932760513426786,0.8832605531295488,0.8310630446729999,0.767435217950142,0.7013135767157934,0.6318781943278318,0.5580392808694765,0.4956375578598951,0.4266018235772489,0.3398635575620234,0.20070032025321183,0.013737829043163341,0.04621310752213814,0.09460365105435053,0.12941013431060433,0.13968674971402714,0.1402732259197541,0.1334650223173735,0.12190078826493424,0.1067271670202485,0.09079774970026744,0.07975647495474357,0.0567951611134518,0.037586028215065063,0.024569693192757917,0.01600627363250617,0.008694726672834302,0.0026878062057702776,3.4445343850644985e-05,0.0
RR3_BRN_FLT_F7,horizontal_flip_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_C1.npy,1,horizontal_flip_transform,0.20850839848174835,1.0,0.6528564998671224,0.3556406899115788,0.7972838918703966,0.5308668039079965,0.8658909089974713,1,0.9150019208605457,0.8613754989253914,0.6679025537945611,0.7632297836492468,0.6933094779807016,0.17171381449065337,0.9865819209039549,0.9556873838878568,0.9246129416435094,0.8935581377090367,0.8530363858518861,0.8125306214330169,0.7746741574299996,0.7460308949453895,0.7272788394404075,0.705136283586189,0.6751474773532771,0.5829605353337737,0.42109294875853076,0.3706678574118508,0.342531762662589,0.292326703134684,0.2406037484444333,0.1973876369628771,0.15912827718154912,0.12673427525414818,0.10389530384294036,0.08535276215069629,0.0639718449449338,0.03915723495495287,0.021358351761434545,0.0112640160728487,0.006443847341609017,0.003201165846589653,0.0007031391761930685,0.0,0.0
RR3_BRN_FLT_F7,horizontal_flip_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_D1.npy,1,horizontal_flip_transform,0.29477195136506157,1.0,0.6665152054744702,0.2423527256464556,0.5122672952224632,0.37789299604924453,0.9310454210497028,1,0.9022281982328084,0.8424930918022719,0.4069415424839833,0.538365575086494,0.6365791050208852,0.12354589417431594,0.996410075329567,0.9880932274953556,0.979330422125182,0.9676631074821386,0.9433583522429745,0.9162992094704645,0.8866524289570221,0.8582006723752433,0.8376509529104497,0.8205182061514764,0.8048328787224348,0.7276352353300353,0.576634295192393,0.512927834385995,0.4701723584602896,0.38998194563673383,0.3119964049124483,0.2496375385899261,0.19701147257872018,0.154252708826555,0.12641160005082336,0.10555750253619844,0.0902660774061751,0.05257325568644199,0.02495639290901262,0.010836150887587725,0.006516796556797043,0.0036760190923753305,0.0013042097622935945,5.166801577596748e-05,0.0
RR3_BRN_GC_G7,horizontal_flip_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_159_A1.npy,0,horizontal_flip_transform,0.282488684937048,1.0,0.530586265122361,0.10147691942949211,0.7936075656036483,0.4641444552923887,0.9749472270871138,1,0.8622742988859009,0.7807798587657353,0.3899282251561027,0.003040945365911929,0.5443863536906219,0.0,0.7741290018832392,0.749788887012329,0.7241630276564774,0.6976132527282719,0.6620304987384757,0.625392285385135,0.5893622896040303,0.5522752985206671,0.5271391999172508,0.5000942486764792,0.4664603660160111,0.38709516629490703,0.25771407589359197,0.292019496659099,0.34039851994487547,0.3472058081926004,0.3345945470315387,0.3210972347297451,0.30797975454338494,0.2938530118948131,0.2793649388001833,0.26661440560730426,0.24967991828561603,0.20213201895384472,0.1709872353469227,0.14441845215118523,0.1198190859463337,0.0949952105319175,0.07470286699328617,0.06460224239188467,0.06786427145708583
RR3_BRN_GC_G7,horizontal_flip_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_159_B1.npy,0,horizontal_flip_transform,0.36536736702255007,1.0,0.6754147704867149,0.32259993857394564,0.5365602002190883,0.3288425773568553,0.8905138644042836,1,0.9512101421436804,0.919864906355542,0.38675525469875804,0.27366470265237863,0.5514137541982809,0.012764383662199341,0.9582744821092279,0.9434428306029388,0.9288077279343656,0.9143145952736123,0.8897951411479079,0.8652325904739206,0.8403160095343819,0.8139440116244778,0.7944040754053425,0.7765713947188426,0.7568827695566509,0.6769554760806988,0.5254498031122196,0.4956530627615964,0.49579486889052493,0.44876448872275965,0.39306814325041173,0.34759058894367256,0.3074623502114459,0.2713980358055846,0.241651682754319,0.21780319099880105,0.19133908435392036,0.11758713631877549,0.06711477970208511,0.03835439329181801,0.024918236087976754,0.01381167975242134,0.0046044275086191255,0.00013778137540257994,0.0
RR3_BRN_FLT_F1,horizontal_flip_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_159_C1.npy,1,horizontal_flip_transform,0.15068848039758703,1.0,0.6080269829763795,0.14673283438134804,0.8794235215350528,0.8031345719845688,0.9686531967265637,1,0.9822320399538994,0.9673011974209393,0.46715469967409473,0.0,0.7198661086644149,0.18239333673316882,0.6854402071563089,0.6666103698699544,0.644792907238322,0.6196219674962707,0.5837525190815469,0.5442670056542064,0.5037444425035079,0.4645608917819016,0.44296759845879347,0.42389284733330096,0.40468259086794195,0.34983613502972,0.2535484116030843,0.29292331529282645,0.31897170149704546,0.3010112753155664,0.26748834110592934,0.23621656309997596,0.20789536014790863,0.18274235707436465,0.16372250436041474,0.14808078944941433,0.13371021733194444,0.09692202028130646,0.06939183616870653,0.04870221978318397,0.032650852897907576,0.018191791588547848,0.00590863727091272,0.00015500404732790243,0.0
RR3_BRN_FLT_F1,horizontal_flip_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_159_D1.npy,1,horizontal_flip_transform,0.15395007007370426,1.0,0.6287942528054641,0.09975267930750209,0.8404605826997436,0.6965225200802286,1.0,1,0.9056857472147523,0.8475591034694503,0.529788770140543,0.3893990199888131,0.7577205778305802,0.30901842381792605,0.9825800376647835,0.9556240499915555,0.9275903136165145,0.8981804977624244,0.8580428124851236,0.8164369231584105,0.775378529608989,0.7373339839037443,0.7050813270926535,0.6659557623640799,0.6122455017188435,0.48974442049122113,0.29329948467314104,0.24393419339566813,0.2182184591568972,0.18224898083311836,0.14955124256784783,0.12514623898421018,0.1074407342082449,0.09466160457805547,0.08672701301001452,0.08222447662086137,0.06678937308481912,0.03159358893704946,0.014851954838380078,0.006766780919073022,0.004407348417609942,0.002464324603129119,0.0008505715841045182,1.7222671925322493e-05,0.0
