shuffle_index,permutation_seed,null_metric
0,0,0.7407407407407407
1,1,0.7037037037037037
2,2,0.6666666666666666
3,3,0.7037037037037037
4,4,0.6666666666666666
5,5,0.6666666666666666
6,6,0.8148148148148148
7,7,0.7037037037037037
8,8,0.6296296296296297
9,9,0.7037037037037037
10,10,0.6666666666666666
11,11,0.6666666666666666
12,12,0.6296296296296297
13,13,0.7407407407407407
14,14,0.7037037037037037
15,15,0.5925925925925926
16,16,0.7037037037037037
17,17,0.7777777777777778
18,18,0.6666666666666666
19,19,0.7037037037037037
20,20,0.7037037037037037
21,21,0.6296296296296297
22,22,0.7037037037037037
23,23,0.7037037037037037
24,24,0.6666666666666666
25,25,0.7037037037037037
26,26,0.6666666666666666
27,27,0.7037037037037037
28,28,0.7407407407407407
29,29,0.6666666666666666
30,30,0.6296296296296297
31,31,0.7037037037037037
32,32,0.7037037037037037
33,33,0.6666666666666666
34,34,0.6666666666666666
35,35,0.6666666666666666
36,36,0.7037037037037037
37,37,0.7037037037037037
38,38,0.6296296296296297
39,39,0.7037037037037037
40,40,0.5925925925925926
41,41,0.8148148148148148
42,42,0.6296296296296297
43,43,0.7407407407407407
44,44,0.7037037037037037
45,45,0.7037037037037037
46,46,0.6666666666666666
47,47,0.6666666666666666
48,48,0.7777777777777778
49,49,0.5925925925925926
50,50,0.7037037037037037
51,51,0.7037037037037037
52,52,0.6666666666666666
53,53,0.6666666666666666
54,54,0.7037037037037037
55,55,0.6666666666666666
56,56,0.7037037037037037
57,57,0.7037037037037037
58,58,0.7037037037037037
59,59,0.7037037037037037
60,60,0.6296296296296297
61,61,0.6666666666666666
62,62,0.7037037037037037
63,63,0.8148148148148148
64,64,0.6666666666666666
65,65,0.7037037037037037
66,66,0.5925925925925926
67,67,0.7037037037037037
68,68,0.7037037037037037
69,69,0.7037037037037037
70,70,0.7037037037037037
71,71,0.7037037037037037
72,72,0.7037037037037037
73,73,0.7037037037037037
74,74,0.6296296296296297
75,75,0.7037037037037037
76,76,0.7037037037037037
77,77,0.6296296296296297
78,78,0.7037037037037037
79,79,0.7037037037037037
80,80,0.6666666666666666
81,81,0.6666666666666666
82,82,0.7037037037037037
83,83,0.6666666666666666
84,84,0.6296296296296297
85,85,0.6296296296296297
86,86,0.6296296296296297
87,87,0.7037037037037037
88,88,0.6296296296296297
89,89,0.6296296296296297
90,90,0.7037037037037037
91,91,0.6666666666666666
92,92,0.7037037037037037
93,93,0.6666666666666666
94,94,0.7037037037037037
95,95,0.7037037037037037
96,96,0.7037037037037037
97,97,0.6666666666666666
98,98,0.6666666666666666
99,99,0.7037037037037037
100,100,0.7037037037037037
101,101,0.7037037037037037
102,102,0.6666666666666666
103,103,0.5555555555555556
104,104,0.5925925925925926
105,105,0.6666666666666666
106,106,0.7037037037037037
107,107,0.7037037037037037
108,108,0.6666666666666666
109,109,0.6296296296296297
110,110,0.6666666666666666
111,111,0.6296296296296297
112,112,0.7037037037037037
113,113,0.7037037037037037
114,114,0.5925925925925926
115,115,0.6666666666666666
116,116,0.7037037037037037
117,117,0.7407407407407407
118,118,0.6666666666666666
119,119,0.6666666666666666
120,120,0.5925925925925926
121,121,0.7037037037037037
122,122,0.7037037037037037
123,123,0.6666666666666666
124,124,0.7037037037037037
125,125,0.6666666666666666
126,126,0.6666666666666666
127,127,0.6296296296296297
128,128,0.6666666666666666
129,129,0.7407407407407407
130,130,0.7037037037037037
131,131,0.7037037037037037
132,132,0.7037037037037037
133,133,0.7037037037037037
134,134,0.7037037037037037
135,135,0.6666666666666666
136,136,0.6296296296296297
137,137,0.7037037037037037
138,138,0.6666666666666666
139,139,0.6666666666666666
140,140,0.6666666666666666
141,141,0.6666666666666666
142,142,0.7037037037037037
143,143,0.7777777777777778
144,144,0.5555555555555556
145,145,0.7037037037037037
146,146,0.7037037037037037
147,147,0.6296296296296297
148,148,0.6296296296296297
149,149,0.5925925925925926
150,150,0.6666666666666666
151,151,0.6296296296296297
152,152,0.7037037037037037
153,153,0.7037037037037037
154,154,0.6666666666666666
155,155,0.6666666666666666
156,156,0.6666666666666666
157,157,0.6666666666666666
158,158,0.5925925925925926
159,159,0.5925925925925926
160,160,0.6296296296296297
161,161,0.7037037037037037
162,162,0.6666666666666666
163,163,0.6666666666666666
164,164,0.6666666666666666
165,165,0.6666666666666666
166,166,0.7037037037037037
167,167,0.6296296296296297
168,168,0.6296296296296297
169,169,0.7037037037037037
170,170,0.7037037037037037
171,171,0.7037037037037037
172,172,0.7037037037037037
173,173,0.6666666666666666
174,174,0.6666666666666666
175,175,0.6666666666666666
176,176,0.7037037037037037
177,177,0.7037037037037037
178,178,0.6666666666666666
179,179,0.7037037037037037
180,180,0.6296296296296297
181,181,0.7037037037037037
182,182,0.7037037037037037
183,183,0.6296296296296297
184,184,0.6666666666666666
185,185,0.7037037037037037
186,186,0.6666666666666666
187,187,0.6296296296296297
188,188,0.6666666666666666
189,189,0.7037037037037037
190,190,0.7037037037037037
191,191,0.7037037037037037
192,192,0.6296296296296297
193,193,0.7037037037037037
194,194,0.7037037037037037
195,195,0.6666666666666666
196,196,0.7037037037037037
197,197,0.6296296296296297
198,198,0.7037037037037037
199,199,0.6666666666666666
