,corr,name
Taf2,-0.0627709709724194,Taf2
Noa1,0.06276634303717159,Noa1
Sec24b,0.06275087867417259,Sec24b
Hadha,0.06274746537209241,Hadha
Rps5,-0.06274585845026458,Rps5
Virma,0.06273797459987746,Virma
Acot13,-0.06270458609080339,Acot13
Sat1,-0.06267698944009037,Sat1
Lamtor5,-0.06266766197172305,Lamtor5
Car2,-0.06265885493390881,Car2
Gabarapl1,0.06265628479493986,Gabarapl1
Ipo13,-0.06264987198066507,Ipo13
Immp1l,-0.06260713646413098,Immp1l
Rabggtb,-0.0625825866083884,Rabggtb
Syde2,0.06256095542296974,Syde2
Fars2,0.06254220172062956,Fars2
Fbxl17,0.06253922969276286,Fbxl17
Farp1,0.06252540037853187,Farp1
Sh2b3,0.06251042535591962,Sh2b3
Eapp,-0.06250304960235831,Eapp
Fmn1,-0.06248675546218533,Fmn1
Flcn,-0.06247420026392172,Flcn
Tinf2,-0.06246377113148493,Tinf2
Fbxl20,0.062462660424541544,Fbxl20
Myo10,0.06246118343926356,Myo10
Cyp3a41b,-0.06244840395550929,Cyp3a41b
Armh3,0.06241604332482425,Armh3
Chmp1b2,0.062400537218240675,Chmp1b2
Dnmt1,0.06239996324675847,Dnmt1
Pgm1,0.06237881223181938,Pgm1
Zbtb18,-0.06236968899205486,Zbtb18
Gpr107,0.06236302029469726,Gpr107
Exoc1,-0.06234266918264821,Exoc1
Abca7,-0.06233987504527716,Abca7
Ssr4,-0.06233080504578673,Ssr4
Golga1,-0.06233003835258449,Golga1
Dguok,-0.06229550699529472,Dguok
Arpin,0.06228228443873027,Arpin
Sh3gl1,-0.06227911180541684,Sh3gl1
Smurf1,0.06223749621774129,Smurf1
Pebp1,0.062209690772313815,Pebp1
Mrps15,-0.06219657879458026,Mrps15
Manbal,-0.06218438014501693,Manbal
Ezr,0.062145673766794626,Ezr
Ankrd49,-0.062130419158497756,Ankrd49
Folr2,-0.06212931026413017,Folr2
Zfp820,-0.06211592516640947,Zfp820
Phka1,-0.062098542409227575,Phka1
Kcna2,-0.06208913163933943,Kcna2
Slc22a15,-0.062087595603750885,Slc22a15
Eogt,-0.06207589713664298,Eogt
Copb2,0.062072645006008655,Copb2
Dnpep,0.062058010623084754,Dnpep
Ilrun,0.06204938159525943,Ilrun
Cyp2b10,-0.062048775510188454,Cyp2b10
Tmem127,0.061974253858112886,Tmem127
Serpina6,0.06193996898872482,Serpina6
Rab4a,0.061915588534904274,Rab4a
Pdpk1,0.06190457325944507,Pdpk1
Hspb1,-0.061904466682272306,Hspb1
Klf10,0.061900729895121354,Klf10
Xpr1,0.061894481165401194,Xpr1
Letmd1,-0.06189284774431752,Letmd1
Ubald1,-0.06188090630677957,Ubald1
Slc17a3,-0.06187782196916056,Slc17a3
Timm17a,-0.06186308439958548,Timm17a
Ppm1k,0.06186213152141307,Ppm1k
Simc1,-0.06186085645769348,Simc1
Ifit2,0.06184968547575776,Ifit2
Stom,0.061845643170891036,Stom
Mvp,0.06183509519520005,Mvp
Srrm2,-0.06182776028521005,Srrm2
Fam20a,-0.06182064630092558,Fam20a
Cops7b,-0.06179517937203065,Cops7b
Zfp516,0.06177224167100581,Zfp516
Gpatch2,-0.06176240024184945,Gpatch2
Tspan4,0.06175394654478288,Tspan4
Rps11,-0.06174926758125515,Rps11
Micu2,0.06174274281480335,Micu2
Ccdc12,-0.061721136041798914,Ccdc12
Ascc1,0.06168607796500624,Ascc1
Zfp408,-0.06167737012664368,Zfp408
Vapb,0.06165866956769592,Vapb
Ttc17,0.06165779988819909,Ttc17
Tmsb4x,-0.061647321958100666,Tmsb4x
Abl2,-0.06164728973172464,Abl2
Sash1,0.061647152262155364,Sash1
Dnajc10,0.061626689683123334,Dnajc10
Usp3,-0.06161486804719546,Usp3
Cox7b,-0.06160181755005419,Cox7b
Srm,0.061582999749386705,Srm
Hsd17b2,-0.06156196671154313,Hsd17b2
Gcc2,0.061528171514492684,Gcc2
Dennd4b,-0.06152709180230244,Dennd4b
Cdk18,0.061506506106280265,Cdk18
Klf3,0.06149405688103828,Klf3
Tdrp,0.061487477032289004,Tdrp
Sbno2,-0.06148633562012326,Sbno2
Rest,0.06147530522761762,Rest
Kcnc3,-0.0614354622842269,Kcnc3
Cog5,0.06139117461971049,Cog5
Pgghg,0.06138980073360844,Pgghg
Nedd4,0.06138393473890016,Nedd4
Rpl34,-0.061362205802175676,Rpl34
Polrmt,-0.06135464864964894,Polrmt
Dct,-0.06134101185247845,Dct
Tsfm,0.06133992651147025,Tsfm
Creld2,0.06132312586054893,Creld2
Zfp420,-0.06130714798124386,Zfp420
Bloc1s2,-0.06130639799058622,Bloc1s2
Map2k1,0.06130004749482573,Map2k1
Pgpep1,0.06129818414368009,Pgpep1
Eng,0.06128608612161721,Eng
Chd1l,0.06126665151669926,Chd1l
Rock1,-0.06125667371292996,Rock1
Laptm5,0.06125645523091955,Laptm5
Tuba1a,0.061252932967342376,Tuba1a
Ankhd1,-0.06124353474435553,Ankhd1
Pdp2,0.06123904004205471,Pdp2
Myl12b,-0.061224576205501556,Myl12b
Cdc42se2,0.06121713353881566,Cdc42se2
Slc22a23,0.061205378467612565,Slc22a23
Ttc13,0.06120493910625515,Ttc13
Plrg1,0.06119062329412992,Plrg1
Gpm6a,0.061188443579809834,Gpm6a
Ccdc137,-0.06117837459127483,Ccdc137
Mdn1,-0.061111230308406435,Mdn1
Oxr1,0.06107574793523521,Oxr1
Rab4b,-0.061064843223880574,Rab4b
Cnnm3,0.0610647367393614,Cnnm3
Ncstn,0.06106014104190006,Ncstn
Trio,-0.06102226888330953,Trio
Tm2d3,-0.061011649746214786,Tm2d3
Sfxn5,0.061004430308050674,Sfxn5
Serpina12,-0.060986381012141315,Serpina12
Osbpl5,0.06098453314074083,Osbpl5
Plppr2,-0.06096942699739624,Plppr2
Ppp1cb,0.060954066506785406,Ppp1cb
Qtrt2,-0.06092962744849184,Qtrt2
Ndufb7,-0.060922842708479245,Ndufb7
Zfp612,-0.060896018844410496,Zfp612
Med6,-0.06088801023765088,Med6
Rapgef5,0.06087198813299402,Rapgef5
Plod3,0.06085077686209565,Plod3
Anxa6,0.06084291051278783,Anxa6
Zfp606,-0.06083321420201469,Zfp606
Zfp467,-0.06080104501571465,Zfp467
Eaf1,0.060783717113252596,Eaf1
Phf14,-0.0607726698110478,Phf14
Ube3c,0.06075921409530068,Ube3c
Smg8,0.060752667110343266,Smg8
Csad,-0.06074706624187232,Csad
Sacs,-0.06069072113110249,Sacs
Ptbp2,-0.06067577745365578,Ptbp2
Fbrs,-0.06066705451045223,Fbrs
Anxa5,0.06065778967728367,Anxa5
Gfm1,0.06065714030757957,Gfm1
Gnl2,-0.06065421697455843,Gnl2
Tmem150a,-0.06064486580585935,Tmem150a
Cd300ld,-0.06057873185029428,Cd300ld
Ankrd26,-0.060571814044396724,Ankrd26
Ap2b1,0.06056683510457306,Ap2b1
Zfp691,-0.060564750883863754,Zfp691
Ddx21,0.060549192008818246,Ddx21
Timp3,0.06053759504376065,Timp3
Tmem199,-0.060525590262664644,Tmem199
Cyp2c37,-0.06052493095792653,Cyp2c37
Ggnbp2,-0.060515579052991375,Ggnbp2
Npr1,0.0604932899968471,Npr1
Fndc4,-0.06049260802124769,Fndc4
Rrn3,0.06048035752574594,Rrn3
Dhx33,-0.06047438577431435,Dhx33
Tmem69,-0.0604707749663016,Tmem69
Tmem39a,-0.06046331809049883,Tmem39a
Thrb,0.060462976228199336,Thrb
Tmtc3,0.06046062147512407,Tmtc3
Hlf,0.06045740231315088,Hlf
Rab3d,0.06045549811031544,Rab3d
Cuedc2,-0.060442571851246525,Cuedc2
Gm6710,-0.060396643917006415,Gm6710
Ncl,0.06036096550057842,Ncl
Slc2a9,0.06031074681868073,Slc2a9
Selenow,-0.06029724297296555,Selenow
Pla2g12a,0.06027757289356458,Pla2g12a
Mark2,-0.06023834391131357,Mark2
Trim3,-0.06022488615342436,Trim3
Trim30d,-0.06020774175288002,Trim30d
Pank3,0.06018978882816928,Pank3
Rnf2,0.060177596731061114,Rnf2
Arid4a,-0.06017563065461309,Arid4a
Qpct,-0.06014683122224318,Qpct
Lonp1,0.0601169116882168,Lonp1
Chmp1b,0.06010210148449603,Chmp1b
Rnf8,0.06009081440004208,Rnf8
Mrpl11,-0.06008001938988204,Mrpl11
Smpd2,-0.06007877558497694,Smpd2
Haus3,-0.060067906742763265,Haus3
Cenpv,-0.06006218098135321,Cenpv
Nr1h5,-0.06005819305902974,Nr1h5
Rreb1,0.060001945867203,Rreb1
Lnx2,-0.05999965636144871,Lnx2
Angel1,0.05998417035648635,Angel1
Nme2,-0.05997932999828365,Nme2
Cnot9,0.059973883334301314,Cnot9
Dpf2,-0.0599413072442969,Dpf2
Bcar3,0.05991968854922649,Bcar3
Cd93,0.05989722475932732,Cd93
Nkapd1,-0.05988520115280527,Nkapd1
Prkaa2,0.059871146360336455,Prkaa2
Rab1b,0.05986764909480807,Rab1b
Hnrnpr,-0.05986003117069747,Hnrnpr
Gak,0.059855245987519554,Gak
Nsun3,0.059844873751677,Nsun3
Zfp973,-0.05983723538358414,Zfp973
Hspa9,0.05983300829392205,Hspa9
H6pd,0.0598195509366827,H6pd
Sc5d,-0.059809066343416,Sc5d
Nelfe,-0.059808700758620624,Nelfe
Tasor2,-0.059802251555159405,Tasor2
Rhbdd1,0.05978764719033562,Rhbdd1
Gcgr,-0.05977972048779264,Gcgr
Bag5,0.0597612882485219,Bag5
Aldh3a2,0.059717338429298404,Aldh3a2
Atxn2l,-0.059690932881401045,Atxn2l
Dhrs1,0.059687572428784356,Dhrs1
Coq7,-0.05968139403453957,Coq7
Emc4,-0.05966979730371774,Emc4
Abcd2,0.05966791009168799,Abcd2
Agfg1,0.05966206671781095,Agfg1
Slfn9,0.05965645763258955,Slfn9
Apoa4,0.05964083310487309,Apoa4
Smim19,0.059621514339239186,Smim19
Kbtbd4,0.05961938867113276,Kbtbd4
Rela,0.05961359646516758,Rela
Mapkapk5,-0.05960677122799141,Mapkapk5
Il15ra,-0.05960395564601481,Il15ra
Mtmr11,-0.05960238149878851,Mtmr11
Wdr3,0.05959865259678056,Wdr3
Slc1a5,-0.059577778619879396,Slc1a5
Prrc2b,0.059527948406032066,Prrc2b
Helz2,-0.059521607676229694,Helz2
Prpf19,0.059502722941637116,Prpf19
Ppfibp1,0.059498802817506906,Ppfibp1
Ap4b1,0.059488484758244906,Ap4b1
Sdad1,-0.05947865708306999,Sdad1
Reln,0.0594668972031137,Reln
Tmem256,-0.059459822475046054,Tmem256
Tardbp,-0.0594590913862952,Tardbp
Pals1,0.05945244472537947,Pals1
Slk,0.05945186543741359,Slk
Mprip,-0.05943550722060833,Mprip
Anks3,-0.05942505367441608,Anks3
Dll1,-0.05941475407460675,Dll1
Actr6,0.05937863253849186,Actr6
Nrp1,0.05932600953557522,Nrp1
Pcif1,0.059325813019010736,Pcif1
Ino80c,0.05931856352389266,Ino80c
Tsnax,0.05931173485132498,Tsnax
Tdrd7,0.05929390510771868,Tdrd7
Galm,0.05929072566891495,Galm
Ss18,0.05927645819654343,Ss18
Kmt2e,-0.05926163233995446,Kmt2e
Grem2,-0.05924898591947105,Grem2
Chrd,-0.05924700119089308,Chrd
Sec61a2,-0.0592465585698928,Sec61a2
Sms,-0.05924265187713248,Sms
Porcn,-0.05923346501461828,Porcn
Utp6,0.059232286321391985,Utp6
Rccd1,-0.0592195258975464,Rccd1
Psmg2,-0.059217146654074446,Psmg2
Ldha,0.05921254354035598,Ldha
Rbp4,-0.05920253903887586,Rbp4
Gns,0.0592001054937751,Gns
Samd1,-0.0591886808197119,Samd1
Ddb1,0.059176632379181984,Ddb1
Atp13a2,0.05916104864338613,Atp13a2
Usp21,-0.05915170321810006,Usp21
Bin1,-0.05913753271629174,Bin1
Cc2d2a,-0.05913129524874877,Cc2d2a
Kif1b,0.05911480038815494,Kif1b
Zdhhc5,0.05910895428856995,Zdhhc5
Slc25a28,-0.05910755964870833,Slc25a28
Alg10b,0.05910368326603232,Alg10b
Anpep,0.05910223574617586,Anpep
Scnn1a,-0.05909642234908567,Scnn1a
Setd6,-0.05909274609691926,Setd6
Sugct,0.059084522983173,Sugct
Trappc8,0.05908240616963851,Trappc8
Mrpl53,-0.05907484566244422,Mrpl53
Pkp2,-0.05907196575076283,Pkp2
Gatad1,0.05899743288190022,Gatad1
Pitpnc1,0.058979414911662774,Pitpnc1
Spsb3,-0.058969930084752785,Spsb3
Irf2bp1,0.05896497933911888,Irf2bp1
Zscan26,-0.05893997277324462,Zscan26
Rplp1,-0.058933950037343336,Rplp1
Zfp687,-0.05890729312230208,Zfp687
Pik3c2a,0.05890562332489352,Pik3c2a
Lmf1,-0.05890461349394186,Lmf1
Azin1,0.05889492810150777,Azin1
Akr1c19,-0.05887838964871406,Akr1c19
Chn2,0.05887710980659696,Chn2
Lias,-0.058852541016702065,Lias
Fam149a,0.05885026951385714,Fam149a
Zfyve19,-0.058836742958883664,Zfyve19
Esrrg,0.05883155129013057,Esrrg
Dsc2,0.05882314019400748,Dsc2
Nin,0.05882259619382923,Nin
Agap1,0.05876844902544859,Agap1
Cpped1,0.058747750016992076,Cpped1
Atoh8,-0.058744498381007565,Atoh8
Abhd17a,0.05872574320003603,Abhd17a
Cacfd1,0.05870294816195332,Cacfd1
Ndufs8,-0.05869139476772286,Ndufs8
Ap1b1,0.058658597989178364,Ap1b1
Gne,0.0586522028644635,Gne
Urgcp,0.05864003115873926,Urgcp
Met,0.05863101945379433,Met
Nr2c2ap,-0.058622835471914325,Nr2c2ap
Aspa,0.05860640642862275,Aspa
Gpc1,0.05857702736055492,Gpc1
Cyp2b13,0.058573848583466585,Cyp2b13
Eif2s2,-0.058572749169434994,Eif2s2
Lrp10,0.05856483060435594,Lrp10
Myef2,-0.058553601685652996,Myef2
Loxl4,-0.05854942392009017,Loxl4
Cdc37l1,-0.05854876731873958,Cdc37l1
Gng12,0.058526165023674796,Gng12
Mfap1a,-0.058525782449662,Mfap1a
Wbp4,-0.05852095262301107,Wbp4
Susd1,0.05850782677229555,Susd1
Spata6l,-0.05848279688087938,Spata6l
Ulk2,0.05847776248887275,Ulk2
Sall1,-0.05847624211048557,Sall1
Vti1a,0.058472879009956104,Vti1a
Camk1,0.0584728117396465,Camk1
Plcb3,0.0584569240886852,Plcb3
Fam13a,-0.058446893194202654,Fam13a
Ago2,0.058412220083421215,Ago2
Baz2a,-0.05839266428038797,Baz2a
Dennd2a,0.05839142493012882,Dennd2a
Usp1,0.05838746355690531,Usp1
Usp32,0.058382439235919646,Usp32
Ptk6,-0.058357247701776874,Ptk6
Urb2,0.058347339563170335,Urb2
Arl6ip4,-0.05833693828048788,Arl6ip4
Cox7a2,-0.05833099023850441,Cox7a2
Dse,0.0583251198940242,Dse
Acot8,0.05831257570411334,Acot8
Cdc27,0.05826337592727718,Cdc27
Zfp12,-0.05825562913544218,Zfp12
Wdr90,-0.05825551866918323,Wdr90
Fam53a,-0.05823927198253222,Fam53a
Rps3a1,-0.0582311788770183,Rps3a1
Zfp217,0.05820803031049606,Zfp217
Tspan33,-0.05820794386204481,Tspan33
Mus81,-0.05819996952894995,Mus81
Bhlhe40,0.05818564410562386,Bhlhe40
Podxl,0.0581656493295396,Podxl
Rbbp7,0.058153852563441064,Rbbp7
Pgm5,0.058138443469331544,Pgm5
Prss53,-0.05813494089925783,Prss53
Diablo,-0.058118676504853715,Diablo
Gstp2,-0.05809871902345812,Gstp2
Pafah1b2,0.058075979515552476,Pafah1b2
Ptprb,0.05807595501563651,Ptprb
Map3k5,0.05807233348236813,Map3k5
Epc2,0.05804542382696393,Epc2
Sem1,-0.05802664253855562,Sem1
Clca3a1,-0.05802323410133309,Clca3a1
Nomo1,0.05801467737677803,Nomo1
Ints1,-0.0580054203273724,Ints1
F5,0.058004482173528944,F5
Paqr9,0.05799556370169025,Paqr9
Zfp948,-0.05793926949827148,Zfp948
Ifrd2,-0.05789968705295866,Ifrd2
Relch,-0.05789118046243994,Relch
Abat,0.05786510438453203,Abat
Tlnrd1,0.057860502500518204,Tlnrd1
Dop1a,-0.05785134772212942,Dop1a
Pde6c,-0.057851265799588936,Pde6c
Lmbr1l,-0.057850346616579965,Lmbr1l
Tgfbi,0.057796775495331125,Tgfbi
Irgm1,0.057789492842621075,Irgm1
Ppp1r16a,-0.05778760677064755,Ppp1r16a
Trf,0.05778551700562872,Trf
Ctr9,0.05774950577090006,Ctr9
Vps8,0.05773334738142238,Vps8
Wdr1,0.05772745607425786,Wdr1
Dhx9,0.05770094413587156,Dhx9
Nip7,-0.05769412424793788,Nip7
Tmem237,0.05767417171386264,Tmem237
Aqp11,0.05765077155569355,Aqp11
Tmed3,-0.05764734366616882,Tmed3
Map3k11,0.05763172112304104,Map3k11
Odf2,-0.05756884960376236,Odf2
Scp2,0.05756217982965092,Scp2
D6Wsu163e,0.057559550239534844,D6Wsu163e
Tfcp2,-0.057550404982341284,Tfcp2
Myorg,0.0575130486292175,Myorg
Dpy19l1,0.0574787607826442,Dpy19l1
Trim23,0.05745207537726196,Trim23
Vcl,0.05743110247337482,Vcl
Chmp4b,0.05742209854437324,Chmp4b
U2af1,-0.057402055281543504,U2af1
Hipk1,0.05739291447905855,Hipk1
Rps19bp1,-0.05737766291991012,Rps19bp1
Dnajc13,0.05735584527276572,Dnajc13
Rab30,0.057337548676451834,Rab30
Tbl1x,0.057326060672619666,Tbl1x
Cdip1,-0.05731533454505773,Cdip1
Klb,0.05730438435819873,Klb
Adck1,0.05725692870035359,Adck1
Rassf1,-0.05725131163701369,Rassf1
Fgfr4,-0.05722560126603486,Fgfr4
Rnf138,-0.057206266387959503,Rnf138
Lonrf3,0.057182188261595136,Lonrf3
Emc8,0.057181550274485356,Emc8
Eif2s3x,0.05712737621029288,Eif2s3x
Bola3,-0.05710794841547258,Bola3
Tex264,0.05709887403319693,Tex264
Acads,0.05708267326229629,Acads
Hsd17b4,0.05705528682778157,Hsd17b4
Acot7,0.05704879154717859,Acot7
Ptpn2,-0.05703464303491822,Ptpn2
Stat1,0.057014825038560195,Stat1
Tnfrsf21,0.056998674482449906,Tnfrsf21
Rfc2,0.05697826157402918,Rfc2
Emp2,-0.056975663562263065,Emp2
Wdr74,-0.05695281176561517,Wdr74
Atrip,-0.056916294691308725,Atrip
Rmnd5a,0.056880319645787165,Rmnd5a
Commd7,-0.05686083569893837,Commd7
Rbm8a,-0.056853846425410304,Rbm8a
Esco1,-0.05683831344927297,Esco1
Trafd1,-0.05682316380127405,Trafd1
Memo1,-0.05675144270371141,Memo1
Tmem9,0.056707859542158866,Tmem9
Itgb5,0.056697878987588636,Itgb5
Pced1a,-0.056677365239410235,Pced1a
Zyg11b,0.05663568244748638,Zyg11b
Tor1aip1,0.056628656755105464,Tor1aip1
Entr1,-0.056613346938027206,Entr1
Lig3,0.056607078677083936,Lig3
Mdm2,-0.05660450585345202,Mdm2
Ywhah,0.05660150349074065,Ywhah
AU022252,-0.05659083306720959,AU022252
Tmem140,-0.056590180285857376,Tmem140
Dimt1,-0.05658586626490621,Dimt1
Tor1a,0.05657877572978247,Tor1a
St7,0.056574352498074194,St7
Usp8,0.05656191251442912,Usp8
Sds,-0.0565304353721332,Sds
Tmcc1,-0.056515585521089706,Tmcc1
Nufip1,-0.05651353181154175,Nufip1
Itih4,0.05650578742998537,Itih4
Zfp646,-0.05650085282288783,Zfp646
Ppp2r5c,0.0564955631940565,Ppp2r5c
Tcf7l2,-0.05648606488763285,Tcf7l2
Rpap2,-0.056480375099445215,Rpap2
Invs,0.05646428647414157,Invs
Tjp1,0.05645387095715958,Tjp1
Tpmt,0.05643668823622722,Tpmt
Akt3,0.05643532082326384,Akt3
Smap2,0.05642383780644145,Smap2
Irf6,-0.05641325975299898,Irf6
Ptprf,0.0564107238242217,Ptprf
Zfp976,-0.056406023684106445,Zfp976
Ptk7,0.056405549222836325,Ptk7
Prpf8,0.05640064420838256,Prpf8
Smim20,-0.05637039217943238,Smim20
Cmpk2,0.05636979483735911,Cmpk2
Pigc,-0.05634706960789213,Pigc
Nhlrc2,0.056346578402652565,Nhlrc2
Nudt1,-0.05633937230815103,Nudt1
Mavs,0.05633851181906053,Mavs
Xndc1,-0.056327840766358474,Xndc1
Cul4a,0.05627565398402553,Cul4a
Mrpl4,-0.056247260164527094,Mrpl4
Slc46a1,0.05623312904714154,Slc46a1
Tlk1,0.05622182590040239,Tlk1
Iars2,0.0561901501989187,Iars2
Rabep2,-0.056187060109161725,Rabep2
Dda1,0.0561765033083038,Dda1
Cd44,0.05612716836515038,Cd44
Ufsp2,0.056120893559852995,Ufsp2
Ift27,-0.05611328779601512,Ift27
Unk,-0.05611270403204201,Unk
Washc2,0.056096713714656965,Washc2
Wipf3,0.05609535472483071,Wipf3
Rplp2,-0.05608987741725953,Rplp2
Prr14,-0.05608859389107746,Prr14
Slc26a6,-0.05608034697424159,Slc26a6
Zfand1,0.056064131610898474,Zfand1
Nenf,-0.056061550733520274,Nenf
Sgsh,0.05604710611886478,Sgsh
Mfsd1,0.05604476446100117,Mfsd1
Trim33,0.05604420270868859,Trim33
Mcm3,0.05601219336338584,Mcm3
Rasa1,-0.05598279513341714,Rasa1
Ttc3,0.05597515725306479,Ttc3
Ammecr1l,0.0559703510188503,Ammecr1l
Lrp6,0.055949192245185984,Lrp6
Ipo9,0.055944758354030885,Ipo9
Sptlc2,0.05594435896428284,Sptlc2
Fto,0.05592063689788284,Fto
Polr1h,-0.05591558051091362,Polr1h
Lrfn3,-0.05591112008924115,Lrfn3
Adgrf5,0.055889928734243206,Adgrf5
Qsox2,0.055853770149308285,Qsox2
Tmem238,-0.055827162745105935,Tmem238
Ing1,0.055827032651658254,Ing1
Trip6,-0.05580623008604299,Trip6
Vav2,0.05575291508280025,Vav2
Rfesd,-0.055742287542318816,Rfesd
Rnmt,0.05574016139254329,Rnmt
Sos1,0.05573608270698531,Sos1
Fam83f,-0.055705447131235354,Fam83f
Dmac2,-0.055677097237709194,Dmac2
Csrp2,-0.05562353805863345,Csrp2
Zfp319,0.05561310229826631,Zfp319
Stk40,0.05560598549725256,Stk40
Bmi1,0.055595989101047405,Bmi1
Slco1b2,0.055578641900355795,Slco1b2
Rpe,-0.055565073608742216,Rpe
Itih5,-0.055554676403208096,Itih5
Pde4a,-0.05551614619006597,Pde4a
Fam204a,-0.0554975109868277,Fam204a
Klhl22,0.05549723226121606,Klhl22
Pwwp2a,-0.055493159767947754,Pwwp2a
Cdk20,-0.0554490025394011,Cdk20
Clip1,0.05543838036714218,Clip1
Mgme1,0.05543341226009057,Mgme1
Lsr,-0.055416035082931636,Lsr
Nr4a1,0.05541453523127312,Nr4a1
Mast4,-0.05541086403997179,Mast4
Plin2,0.05541031978197576,Plin2
Map1lc3a,0.055400037739775074,Map1lc3a
Fgd2,-0.05537317565855846,Fgd2
Zfp710,0.05536596727923611,Zfp710
Slc38a4,0.05534786278541564,Slc38a4
Gmppa,-0.05534656653610143,Gmppa
Psme3,0.05532154051483548,Psme3
Tgfbrap1,0.05529086790903715,Tgfbrap1
Ctnnd1,0.05528711003345852,Ctnnd1
Acp1,-0.0552805550150449,Acp1
Ranbp1,-0.05524546204793651,Ranbp1
Slc22a29,0.05523753527708344,Slc22a29
Lix1l,0.0552360266598436,Lix1l
Trappc9,0.05523031221712317,Trappc9
Ptpn21,0.05523019765199319,Ptpn21
Hrg,0.05522565437056303,Hrg
Tmco6,-0.05522027416576066,Tmco6
Insig1,-0.055220086294288914,Insig1
Mbtps1,0.055188778479067044,Mbtps1
Hltf,0.05517786889695294,Hltf
Acin1,-0.05517506018549233,Acin1
Spaca6,-0.05516182853820174,Spaca6
Magix,-0.05513782486777007,Magix
Arih1,0.055136875253470184,Arih1
Zfp579,-0.0551233911518736,Zfp579
Rps15a,-0.055122803027253024,Rps15a
Mrps14,-0.05512176733727407,Mrps14
Cpsf6,-0.055108517570348584,Cpsf6
Rnaseh2c,-0.05509213823112883,Rnaseh2c
Rpf2,-0.055087895633045184,Rpf2
Rnf144a,-0.05507498029121706,Rnf144a
Vamp5,-0.05506811433034799,Vamp5
Acat1,0.05506569798607834,Acat1
Atp6v0b,-0.05502864435325456,Atp6v0b
Aldh5a1,0.05500933669193569,Aldh5a1
Mapk3,0.05499931695051052,Mapk3
Med12l,-0.0549986996271475,Med12l
Tigd2,-0.05499346396709185,Tigd2
Fundc2,-0.05499141712586418,Fundc2
Nus1,0.05498009129606907,Nus1
Nuak2,0.05497924342172695,Nuak2
Pi4kb,0.05497846195758437,Pi4kb
Rusf1,-0.05493182294154394,Rusf1
Slf2,0.05492992510466187,Slf2
Wdr5,0.05492849936705257,Wdr5
Gimap8,-0.05491817681445507,Gimap8
Ccdc25,-0.054914199428411255,Ccdc25
Rarres2,-0.05487833045990622,Rarres2
Fosl2,0.05487797400258708,Fosl2
Ppip5k1,-0.05485939817751827,Ppip5k1
Fau,-0.05485179649159036,Fau
Kctd10,0.05484772538549053,Kctd10
Rsph3a,0.054840368866037624,Rsph3a
Traf3,0.05484006464738981,Traf3
Napg,-0.05483217552672266,Napg
Tmx4,0.05483177176761536,Tmx4
Miga2,0.05480209563011925,Miga2
Wdpcp,0.05479687099166501,Wdpcp
Dusp6,0.054795097155270374,Dusp6
Uprt,0.05479278931866559,Uprt
Kansl1,0.05476145433890912,Kansl1
Opa1,0.05475712797751436,Opa1
Fnip2,0.0547541615215244,Fnip2
Sra1,-0.054738846404552746,Sra1
Aldh4a1,0.05471773647424953,Aldh4a1
Fst,-0.054703946367797636,Fst
Mbd1,-0.05469095789489881,Mbd1
Ngef,0.054654624652060196,Ngef
Dusp11,-0.05464168890829167,Dusp11
Hnrnpf,0.05462209028464209,Hnrnpf
Atosa,-0.05462071662708886,Atosa
Dusp16,0.054618510988004715,Dusp16
Mccc1,0.05458377471060312,Mccc1
Srr,0.05454151504364102,Srr
Habp4,-0.05453154725808611,Habp4
Hectd1,0.054520268323092855,Hectd1
Lmnb1,0.05450372353310313,Lmnb1
Map2k3,0.05448730766265448,Map2k3
Spp2,-0.05448377659358025,Spp2
Mrps11,-0.054423986823041434,Mrps11
Serpina3n,0.05438122440045001,Serpina3n
Cdan1,-0.054365991902048875,Cdan1
Rnf25,-0.05434766815183291,Rnf25
Nol8,-0.054342967394408026,Nol8
Snap23,0.054326140944522844,Snap23
Ppp1r35,-0.0543015128318373,Ppp1r35
Mcm2,0.05430010534794224,Mcm2
Ctu2,-0.05429144664661288,Ctu2
Hsph1,0.05428356397008034,Hsph1
Tmx2,-0.054262480288102405,Tmx2
Kin,-0.054254099591575684,Kin
Adprm,-0.05425050273641705,Adprm
Rnf19a,0.05424833264453751,Rnf19a
Plaa,0.05424454910791473,Plaa
Cnot8,0.054242586095670925,Cnot8
Thpo,-0.054200953328385815,Thpo
Atf4,-0.05419805951311807,Atf4
Apoc4,-0.0541780883837644,Apoc4
Cog4,0.054169124765551746,Cog4
Gstp1,-0.05416668800018378,Gstp1
Rnf10,0.05416555089751442,Rnf10
Fkbp11,-0.05413586441492438,Fkbp11
Ube2v1,0.054127765898668447,Ube2v1
Man1b1,0.054097158588865386,Man1b1
Mfsd4b1,0.05405732294200041,Mfsd4b1
Wwox,0.0540458875700209,Wwox
Npc1,0.054032317182797863,Npc1
B2m,-0.05402686246704822,B2m
Kmt2a,-0.05401252023395334,Kmt2a
Polr2a,0.0540025363046847,Polr2a
Ifi44,0.05399432049244163,Ifi44
Il6st,0.05397666638659409,Il6st
Git2,-0.05397057255128029,Git2
Ncoa5,-0.053960667992150574,Ncoa5
Rpl15,-0.05395709872680341,Rpl15
Mrpl51,-0.05395643812219667,Mrpl51
Inhbc,0.05395129812084086,Inhbc
Eif4ebp1,0.053943634290906796,Eif4ebp1
