shuffle_index,permutation_seed,null_metric
114,114,0.28723055038844514
115,115,-0.20319509793194004
116,116,-0.42269394900973845
117,117,-0.5404311193784878
118,118,-0.0784549731918153
119,119,-0.2846044424991794
120,120,0.14935988620199148
121,121,-0.35069482437903493
122,122,-0.3703906335485283
123,123,0.05875916402232192
124,124,-0.6351898457161614
125,125,-0.40343582448845605
126,126,0.19881825144983042
127,127,-0.7717474559579822
128,128,-0.38155159207790784
129,129,-0.18743845059634534
130,130,0.2071342597658387
131,131,-0.27847685742422584
132,132,0.005361636940584309
133,133,-0.3102089944195207
134,134,-0.4633986212933581
135,135,0.33274975380238536
136,136,0.19947477842214684
137,137,0.21413721413721412
138,138,-0.5815734763103184
139,139,-0.3990589780063465
140,140,-0.2598752598752599
141,141,-0.6069591859065544
142,142,-0.7347631031841558
143,143,0.15242367873946822
144,144,-0.3651384177699967
145,145,-0.44917387022650185
146,146,-0.3395338658496553
147,147,0.04190830506619981
148,148,-0.3911806543385491
149,149,-0.44304628515154826
150,150,-0.45004923952292364
151,151,-0.11434511434511434
152,152,-0.07976802713644819
153,153,0.136885873727979
154,154,0.08611445453550716
155,155,0.0395010395010395
156,156,-0.6146186672502462
157,157,-0.2631578947368421
158,158,-0.38417769996717366
159,159,-0.7299485720538352
160,160,0.041251778093883355
161,161,-0.5157019367545683
162,162,-0.7411095305832147
163,163,-0.3627311522048364
164,164,0.09880730933362511
165,165,-0.3329685961264908
166,166,-0.18831381989276724
167,167,0.08151876572929204
168,168,-0.3285917496443812
169,169,-0.5279571069044754
170,170,-0.4614290403764088
171,171,-0.14235693183061604
172,172,-0.30495677864098913
173,173,-0.4739030528504213
174,174,-0.020899441952073532
175,175,-0.43341722289090706
176,176,-0.5043221359010833
177,177,0.005799321588795273
178,178,-0.39643287011708067
179,179,-0.20910384068278803
180,180,-0.3224641645694277
181,181,-0.2572491519859941
182,182,-0.513294671189408
183,183,-0.19072108545792754
184,184,0.15898894846263267
185,185,-0.24980851296640771
186,186,-0.34675566254513623
187,187,0.2530911478279899
188,188,-0.6999671736513842
189,189,0.0027355290513185245
190,190,-0.1644600065652697
191,191,-0.22376627639785532
192,192,-0.5504978662873399
193,193,-0.5349600612758507
194,194,-0.19006455848561113
195,195,-0.6465696465696466
196,196,-0.3990589780063465
197,197,0.04913010176168071
198,198,-0.12156691104059525
199,199,-0.37717474559579817
200,200,-0.6095852937958202
201,201,-0.1086552139183718
202,202,-0.4793741109530583
203,203,-0.4855016960280118
204,204,-0.3200568990042674
205,205,-0.13885545464492832
206,206,0.3338439654229128
207,207,0.06050990261516577
208,208,0.2867928657402341
209,209,-0.3802385381332749
210,210,-0.7185687712003501
211,211,-0.5478717583980741
212,212,-0.4399824926140715
213,213,-0.49141043877885987
214,214,-0.07210854579275632
215,215,-0.23820986978881714
216,216,-0.4968814968814969
217,217,-0.7487690119269066
218,218,-0.6279680490206806
219,219,-0.14191924718240506
220,220,-0.42050552576868366
221,221,-0.3905241273662326
222,222,-0.06926359557938505
223,223,0.1721194879089616
224,224,-0.5424007002954371
225,225,0.05613305613305613
226,226,-0.5973301236459131
227,227,-0.47434073749863226
228,228,0.01214574898785425
229,229,-0.033811139074296975
230,230,-0.32377721851406066
231,231,-0.05219389429915746
232,232,-0.4568333515701936
233,233,0.08852172010066747
234,234,-0.04540978225188752
235,235,-0.4027792975161396
236,236,-0.7647445015866068
237,237,0.2377721851406062
238,238,-0.4189736294999453
239,239,-0.3692964219280009
240,240,0.05875916402232192
241,241,-0.3727978991136886
242,242,-0.4255388992231098
243,243,-0.22486048801838274
244,244,0.2714739030528504
245,245,-0.04628515154830944
246,246,0.22354743407374986
247,247,-0.6636393478498741
248,248,-0.3029871977240398
249,249,-0.05810263705000547
250,250,0.022431338220811906
251,251,-0.44304628515154826
252,252,-0.6343144764197396
253,253,-0.5459021774811248
254,254,-0.6292811029653135
255,255,0.05547652916073969
256,256,-0.4189736294999453
257,257,-0.2226720647773279
258,258,-0.7872852609694715
259,259,0.11128132180763758
260,260,-0.36732684101105156
261,261,-0.2364591311959733
262,262,-0.32946711894080316
263,263,-0.26928547981179557
264,264,-0.7638691322901849
265,265,-0.14848451690556952
266,266,-0.4432651274756538
267,267,0.30517562096509465
268,268,-0.5734763103184155
269,269,-0.01717912244228034
270,270,-0.7743735638472481
271,271,-0.34609913557281974
272,272,-0.4428274428274428
273,273,-0.45092460881934565
274,274,-0.4312287996498523
275,275,-0.23711565816828972
276,276,-0.13513513513513511
277,277,0.0370937739358792
278,278,-0.3835211729948572
279,279,-0.015866068497647445
280,280,-0.2782580151001204
281,281,-0.3703906335485283
282,282,0.00010942116205274099
283,283,-0.5008206587153956
284,284,-0.5758835758835759
285,285,-0.1635846372688478
286,286,-0.39840245103403005
287,287,-0.6137432979538243
288,288,-0.3848342269394901
289,289,-0.5373673268410111
290,290,-0.09464930517562095
291,291,-0.4196301564722617
292,292,-0.5069482437903491
293,293,-0.5347412189517452
294,294,0.2060400481453113
295,295,-0.3347193347193347
296,296,-0.22726775358354304
297,297,-0.392056023634971
298,298,0.20275741328372904
299,299,-0.26053178684757633
300,300,-0.6270926797242586
301,301,0.30386256702046177
302,302,-0.6489769121348069
303,303,-0.5294890031732138
304,304,-0.21085457927563186
305,305,-0.6522595469963891
306,306,-0.45573913994966625
307,307,-0.5135135135135135
308,308,-0.22792428055585948
309,309,-0.5404311193784878
310,310,-0.5485282853703906
311,311,0.04190830506619981
312,312,-0.36951526425210635
313,313,-0.4027792975161396
314,314,-0.26841011051537367
315,315,-0.31633657949447425
316,316,-0.5920779078673816
317,317,0.3320932268300689
318,318,-0.35113250902724585
319,319,0.11171900645584856
320,320,-0.5270817376080533
321,321,-0.2292373345004924
322,322,-0.15439325965641754
323,323,-0.17780938833570412
324,324,-0.20516467884888936
325,325,0.007550060181639129
326,326,-0.4787175839807419
327,327,-0.19247182405077143
328,328,-0.6647335594704015
329,329,-0.823831929095087
330,330,-0.018929861035124194
331,331,-0.41394025604551915
332,332,-0.513732355837619
333,333,-0.7658387132071343
334,334,-0.4780610570084254
335,335,-0.48003063792537476
336,336,-0.36776452565926243
337,337,-0.294890031732137
338,338,-0.45420724368092785
339,339,0.29248276616697666
340,340,0.10537257905678957
341,341,-0.5428383849436481
342,342,-0.2191705875916402
343,343,-0.506510559142138
344,344,0.023744392165444796
345,345,-0.11740890688259109
346,346,-0.5756647335594703
347,347,-0.4366998577524893
348,348,-0.7708720866615604
349,349,-0.09421162052740999
350,350,0.1294452347083926
351,351,-0.506510559142138
352,352,-0.22245322245322244
353,353,-0.09858846700951963
354,354,-0.1598643177590546
355,355,-0.817485501696028
356,356,-0.6995294890031732
357,357,-0.40168508589561225
358,358,-0.483750957435168
359,359,-0.2587810482547324
360,360,-0.22179669548090603
361,361,-0.4412955465587044
362,362,-0.48659590764853916
363,363,-0.05109968267863005
364,364,-0.47412189517452674
365,365,-0.3029871977240398
366,366,-0.23076923076923073
367,367,-0.3896487580698107
368,368,-0.4005908742750848
369,369,-0.26841011051537367
370,370,-0.4375752270489112
371,371,-0.5222672064777328
372,372,0.35047598205492947
373,373,-0.567348725243462
374,374,-0.4767480030637925
375,375,-0.41109530583214793
376,376,-0.3749863223547434
377,377,-0.07210854579275632
378,378,0.12878870773607617
379,379,-0.5557500820658715
380,380,-0.7367326841011053
381,381,-0.31064667906773175
382,382,-0.476966845387898
383,383,-0.40212277054382317
384,384,-0.6594813436918701
385,385,-0.26075062917168174
386,386,-0.5310208994419521
387,387,0.10493489440857862
388,388,-0.13491629281102963
389,389,0.5248933143669985
390,390,-0.37520516467884885
391,391,-0.6691104059525113
392,392,-0.6211839369734107
393,393,-0.09136667031403872
394,394,-0.689900426742532
395,395,-0.24958967064230222
396,396,-0.31349162928110297
397,397,-0.2975161396214027
398,398,-0.000984790458474669
399,399,-0.0626983258562206
400,400,0.28329138855454644
401,401,-0.2922639238428712
402,402,-0.5402122770543824
403,403,-0.19575445891235363
404,404,-0.09924499398183609
405,405,-0.14563956669219827
406,406,-0.5933909618120145
407,407,-0.7014990699201226
408,408,0.037312616259984686
409,409,0.08173760805339753
410,410,-0.5564066090381881
411,411,-0.5279571069044754
412,412,-0.5448079658605974
413,413,-0.488784330889594
414,414,0.09464930517562095
415,415,-0.5831053725790568
416,416,-0.6465696465696466
417,417,-0.6382536382536381
418,418,-0.08830287777656197
419,419,-0.33406280774701824
420,420,-0.33975270817376074
421,421,-0.5036656089287669
422,422,-0.5148265674581465
423,423,-0.28394791552686294
424,424,-0.5080424554108766
425,425,-0.6971222234380129
426,426,-0.6555421818579713
427,427,-0.4870335922967502
428,428,-0.5043221359010833
429,429,-0.35879199037093773
430,430,-0.27803917277601486
431,431,-0.10953058321479374
432,432,-0.2854798117956012
433,433,-0.0077689025057446105
434,434,-0.6354086880402671
435,435,-0.7820330451909397
436,436,-0.5883575883575883
437,437,-0.538680380785644
438,438,0.16380347959295327
439,439,0.02199365357260094
440,440,-0.2570303096618886
441,441,0.012364591311959734
442,442,-0.05591421380895065
443,443,-0.5069482437903491
444,444,-0.40343582448845605
445,445,0.1125943757522705
446,446,-0.6656089287668235
447,447,-0.2255170149906992
448,448,-0.2318634423897582
449,449,-0.4596783017835649
450,450,-0.2942335047598205
451,451,-0.48681474997264473
452,452,0.04628515154830944
453,453,-0.20582120582120578
454,454,-0.37345442608600504
455,455,-0.02199365357260094
456,456,-0.2863551810920232
457,457,-0.4080315132946712
458,458,-0.23076923076923073
459,459,-0.4399824926140715
460,460,0.18218623481781376
461,461,-0.7522704891125943
462,462,-0.20625889046941678
463,463,-0.525987525987526
464,464,-0.12156691104059525
465,465,-0.6198708830287778
466,466,-0.17124411861253966
467,467,-0.33318743845059634
468,468,-0.2132618448407922
469,469,-0.544151438888281
470,470,-0.3581354633986213
471,471,0.2666593719225298
472,472,0.06663748769011926
473,473,0.3806762227814859
474,474,-0.5546558704453441
475,475,-0.6351898457161614
476,476,-0.43451143451143454
477,477,-0.8417769996717366
478,478,-0.48090600722179666
479,479,-0.7019367545683335
480,480,0.06751285698654119
481,481,-0.4986322354743407
482,482,-0.7008425429478061
483,483,-0.6082722398511872
484,484,-0.25812452128241603
485,485,-0.6551044972097603
486,486,-0.543276069591859
487,487,-0.23470839260312945
488,488,0.20844731371047162
489,489,-0.617682459787723
490,490,-0.5454644928329139
491,491,-0.7240398293029872
492,492,-0.5988620199146515
493,493,-0.5200787832366779
494,494,-0.33909618120144436
495,495,-0.6323448955027902
496,496,-0.27169274537695587
497,497,-0.2765072765072765
498,498,-0.5043221359010833
499,499,-0.1817485501696028
